Index;Quelle;Projektname;Webseite-Link;Organisation;Status;Kurzzusammenfassung;Lizenz;Lizenz-Organisation;Projekt-Abkürzung;Art;Einsatzbereich
10;https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/seagrasswatch-kusten-ki-fur-den-schutz-von-seegraswiesen/1005;SeagrassWatch: Küsten-KI für den Schutz von Seegraswiesen;https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/seagrasswatch-kusten-ki-fur-den-schutz-von-seegraswiesen/1005;Civic Coding;Unbekannt;Mittels Dropdown-Kameras und Tiefensonar dem Seegras in der Ostsee auf die Spur kommen. Wo sind bestehende Seegrasbestände und Potenzialflächen zur Wiederansiedlung in der Ostsee? Meeresnaturschutz trifft KI.;CC-BY-NC-ND 4.0;https://www.civic-coding.de;;Unbekannt;Unbekannt
11;https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/staatklar-dein-digitaler-assistent-fur-die-beantragung-von-staatlicher-unterstutzung/1004;StaatKlar: dein digitaler Assistent für die Beantragung von staatlicher Unterstützung;https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/staatklar-dein-digitaler-assistent-fur-die-beantragung-von-staatlicher-unterstutzung/1004;Civic Coding;Unbekannt;Entwicklung eines digitalen Assistenten, der mithilfe von Sprachmodellen komplexe Behördeninformationen vereinfacht. Ziel ist das Überbrücken von Wissenslücken und der Abbau bürokratischer Hürden bei der Beantragung staatlicher Ansprüche durch Bürger:innen.;CC-BY-NC-ND 4.0;https://www.civic-coding.de;;Unbekannt;Unbekannt
12;https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/ki-geisternetze-open-source/1003;KI Geisternetze Open Source;https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/ki-geisternetze-open-source/1003;Civic Coding;Unbekannt;Das KI-Geisternetz-Interface ermöglicht es privatwirtschaftlichen Firmen und staatlichen Institutionen, ihre hydrografischen Daten ausschließlich hinsichtlich potenzieller Netzverdachtsstellen zu teilen, ohne Nutzungsrechte abtreten oder die Daten übertragen zu müssen.;CC-BY-NC-ND 4.0;https://www.civic-coding.de;;KI, Geisternetze, Open-Source;Unbekannt
13;https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/visueller-nachhaltigkeitsassistent-fur-kommunale-entscheidungen-ki-basierte-folgenabschaetzung-nach-der-cdmw-methode/1002;"""DANKE"" - Digitaler Assistent für Nachhaltige Kommunale Entwicklung";https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/visueller-nachhaltigkeitsassistent-fur-kommunale-entscheidungen-ki-basierte-folgenabschaetzung-nach-der-cdmw-methode/1002;Civic Coding;Unbekannt;Das Cornwall Decision Making Wheel ist eine in Cornwall (UK) entwickelte und praktizierte Methode, um Nachhaltigkeitsfolgen kommunaler Entscheidungen systematisch abzuschätzen und zu visualisieren. Mittels KI kann diese Methode automatisch auf Planungsdokumente angewendet werden.;CC-BY-NC-ND 4.0;https://www.civic-coding.de;;KI-basierte Folgenabschätzung nach der CDMW-Methode;Kommunale Entscheidungen
14;https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/claim/1001;Claim;https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/claim/1001;Civic Coding;Unbekannt;Mit Claim findest du anonymisiert heraus, auf welche staatlichen Förderungen du Anspruch hast und wir helfen dir auch bei der Beantragung dieser. Hierzu füllst du einfach ein Formular in deiner bevorzugten Sprache aus und Claim berechnet KI-unterstützt deine Ansprüche.;CC-BY-NC-ND 4.0;https://www.civic-coding.de;;;
15;https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/deine-ide/1000;Deine-I.de;https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/deine-ide/1000;Civic Coding;Unbekannt;Eine für Kommunen/Politik einfach nutzbare Plattform, um Ideen aus Bürgerbeteiligungsprojekten zu visualisieren, die übersichtlich, und hübsch folgende Fragen beantwortet: Was für Ideen hat es gegeben? Was ist aus ihnen geworden? Wo bleibe ich auf dem Laufenden zu „meiner“ Idee?;CC-BY-NC-ND 4.0;https://www.civic-coding.de;;;
16;https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/lokaler-ki-assistent-fur-die-zivilbevoelkerung-loki/999;Lokaler KI-Assistent für die Zivilbevölkerung (LoKI);https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/lokaler-ki-assistent-fur-die-zivilbevoelkerung-loki/999;Civic Coding;Unbekannt;Der Lokale KI-Assistent für die Zivilbevölkerung (LoKI) wird ein digitales Kommunikationssystem, welches Bürgerinnen und Bürger auf einfache und schnelle Weise bei Fragen in Bezug auf Behördenprozesse oder andere für die Zivilgesellschaft relevante Themen unterstützt.;CC-BY-NC-ND 4.0;https://www.civic-coding.de;LoKI;Digitale Kommunikationssystem, KI-Anwendung;Behördenprozesse, Zivilgesellschaft
17;https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/ecoadvisor-der-digitale-energieberater-fur-nachhaltiges-wohnen/998;EcoAdvisor: Der Digitale Energieberater für nachhaltiges Wohnen;https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/ecoadvisor-der-digitale-energieberater-fur-nachhaltiges-wohnen/998;Civic Coding;Unbekannt;EcoAdvisor ist eine KI-gesteuerte App, die Privathaushalten hilft, Energie effizient zu nutzen, Kosten zu sparen und ökologisch bewusster zu leben, indem sie personalisierte Einsparungstipps und Produktvorschläge bietet.;CC-BY-NC-ND 4.0;https://www.civic-coding.de;;KI-gesteuerte App;Nachhaltiges Wohnen
18;https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/aufbau-gpt-als-hilfestellung-bei-der-planung-von-inklusiven-spielplaetzen/997;Aufbau GPT als Hilfestellung bei der Planung von inklusiven Spielplätzen;https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/aufbau-gpt-als-hilfestellung-bei-der-planung-von-inklusiven-spielplaetzen/997;Civic Coding;Unbekannt;Unser Projekt zielt darauf ab, einen KI-basierten Ratgeber für die Planung barrierefreier Spielplätze zu entwickeln, damit Inklusion möglich ist. Dieser Ratgeber wird Expertenwissen mit KI-Analysen kombinieren, um Empfehlungen für barrierefreies Spielplatzdesign bereitzustellen.;CC-BY-NC-ND 4.0;https://www.civic-coding.de;;KI-basierte Ratgeber, barrierefreies Spielplatzdesign;Inklusion, barrierefreie Spielplätze
19;https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/ki-co-pilot-kicop/996;KI-Co-Pilot (KICoP);https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/ki-co-pilot-kicop/996;Civic Coding;Unbekannt;Der KI-Co-Pilot (KICoP) ist eine Anbindung von generativen KI-Lösungen wie ChatGPT an eine Block-basierte No-Code-Plattform. So können mittels generativer KI neue Blöcke erzeugt werden, was die Fähigkeiten des No-Code Konzepts multipliziert.;CC-BY-NC-ND 4.0;https://www.civic-coding.de;;KI Anwendung;Wirkungsmessung
20;https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/futero-jobs-zum-anpacken/995;Futero - Jobs zum Anpacken;https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/futero-jobs-zum-anpacken/995;Civic Coding;Unbekannt;Mit Futero haben wir es uns zum Ziel gemacht, das Recruiting im Handwerk und der mittelständischen Industrie zu revolutionieren. Hierfür ergänzen wir unsere Jobplattform mit vielen nützlichen KI-Features, so schaffen wir ein modernes & transparentes Recruitment.;CC-BY-NC-ND 4.0;https://www.civic-coding.de;;Unbekannt;Unbekannt
21;https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/ecoskills-navigator/994;EcoSkills Navigator;https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/ecoskills-navigator/994;Civic Coding;Unbekannt;Der 'EcoSkills Navigator' ist eine KI-gestützte Lernplattform, die individuelle Lernpfade für Nachhaltigkeitswissen in Unternehmen schafft, um den Übergang zu umweltrelevanten Zukunftsberufen zu fördern.;CC-BY-NC-ND 4.0;https://www.civic-coding.de;;Unbekannt;Unbekannt
22;https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/femailab/992;FemAILab;https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/femailab/992;Civic Coding;Unbekannt;Mit dem FemAILab ermutigen wir Frauen, mit Hilfe von KI ihre Potenziale zu entdecken. Die Frauen erfahren, wie sie mit dem richtigen Prompting ihre persönliche Berufs-Lern-Begleitung bzw. Tutoring generieren können. Diese begleitet die Frauen in ihrer beruflichen Entwicklung.;CC-BY-NC-ND 4.0;https://www.civic-coding.de;;;
23;https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/ai-academy/991;AI-Academy;https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/ai-academy/991;Civic Coding;Unbekannt;Die AI Akademie stellt eine interaktive Webseite dar, die einen Self-Service-Bereich für unterschiedliche Zielgruppen bietet. Dieser Guide ist darauf ausgerichtet, Nutzern zu assistieren, KI-Lösungen zu identifizieren, die den Anforderungen der EU AI-Act entsprechen.;CC-BY-NC-ND 4.0;https://www.civic-coding.de;;Analyse von Sensordaten und ML, Automatisierte Datenübermittlung, Bericht, Crowd-Sourced Daten, Dashboard, Datenanalyse, Datenerhebung, Datenanwendung für Öffentlichkeit, Datenstandards, Datensatz und Visualisierung, Digitale Plattform, Dokumentations- und Netzwerktool, Entscheidungsassistent, Festival und Studie, Generative KI, Interaktive App, Interaktive Karte, Interaktiver Fragebogen, Interne Datenanwendung, KI Anwendung, Karte, Knowledge Graph, Large Language Model (LLM), Matching, Monitoring, Offene Daten, Output Monitoring, Plattform für Wahlentscheidungen, Prozessautomatisierung, Reporting, Skalierung der Wirkungsmessung, Sprach-Editor, Umfrage, Übersetzungsassistent, Vernetzungsassistent, Verzeichnis / Karte, Visualisierung mit Karten, Zugänglichkeit Offene Daten des Statistischen Bundesamts;Afrika, Antidiskriminierung, Antirassismus, Arbeit mit Kindern, Armut, Barrierefreiheit, Beratung, Chancengleichheit, Demokratie, Demenz, Datenschutz, Energie, Ethik, Evaluation, Frauen, Fundraising, Geflüchtete, Genderneutrale Sprache, Gleichberechtigung, Gleichstellung, Gesundheit, Humanitäre Hilfe, Indien, Inklusion, Integration, International, Jugendarbeit, Jugendbeteiligung, Jugendhilfe, Kamerun, Katastrophenschutz, Kältehilfe, Kinderschutz, Kinder- und Jugendhilfe, KI, Kongo, Kroatien, Landwirtschaft, Meeresschutz, Mentale Gesundheit, Mentoring, Menschen mit Behinderung, Menschenrechte, Migration, Migrationsberatung, Nachhaltigkeit, Offene Daten, Partizipation, Patenschaft, Pflege, Pflegende Angehörige, Queere Sichtbarkeit, Rettungsdienst, Senioren, Soziale Arbeit, Sport, Stadt, Stadtplanung, Teilhabe, Telemedizin, Transparenz, Türkei, Umwelt, Umweltschutz, Vernetzung, Verwaltung, Wirkungsmessung, Wohlfahrt, Wohnen, Wohnungslosenhilfe, Wissensmanagement
24;https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/flavourflip-der-greatery-gmbh/990;FlavourFlip der Greatery GmbH;https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/flavourflip-der-greatery-gmbh/990;Civic Coding;Unbekannt;FlavourFlip - die moderne Art daheim zu kochen! Durch eine KI werden vorrätige, regional frische Lebensmittel ermittelt & daraus Rezeptvorschläge erarbeitet. Fehlende Zutaten für den besonderen Twist werden CO2-neutral per Post geschickt, besonders vorteilhaft im ländlichen Raum!;CC-BY-NC-ND 4.0;https://www.civic-coding.de;;Analyse von Sensordaten und ML, Automatisierte Datenübermittlung, Bericht, Crowd-Sourced Daten, Dashboard, Datenanalyse, Datenerhebung, Datenanwendung für Öffentlichkeit, Datenstandards, Datensatz und Visualisierung, Digitale Plattform, Dokumentations- und Netzwerktool, Entscheidungsassistent, Festival und Studie, Generative KI, Interaktive App, Interaktive Karte, Interaktiver Fragebogen, Interne Datenanwendung, KI Anwendung, Karte, Knowledge Graph, Large Language Model (LLM), Matching, Monitoring, Offene Daten, Output Monitoring, Plattform für Wahlentscheidungen, Prozessautomatisierung, Reporting, Skalierung der Wirkungsmessung, Sprach-Editor, Umfrage, Übersetzungsassistent, Vernetzungsassistent, Verzeichnis / Karte, Visualisierung mit Karten, Zugänglichkeit Offene Daten des Statistischen Bundesamts;Afrika, Antidiskriminierung, Antirassismus, Arbeit mit Kindern, Armut, Barrierefreiheit, Beratung, Chancengleichheit, Demokratie, Demenz, Datenschutz, Energie, Ethik, Evaluation, Frauen, Fundraising, Geflüchtete, Genderneutrale Sprache, Gleichberechtigung, Gleichstellung, Gesundheit, Humanitäre Hilfe, Indien, Inklusion, Integration, International, Jugendarbeit, Jugendbeteiligung, Jugendhilfe, Kamerun, Katastrophenschutz, Kältehilfe, Kinderschutz, Kinder- und Jugendhilfe, KI, Kongo, Kroatien, Landwirtschaft, Meeresschutz, Mentale Gesundheit, Mentoring, Menschen mit Behinderung, Menschenrechte, Migration, Migrationsberatung, Nachhaltigkeit, Offene Daten, Partizipation, Patenschaft, Pflege, Pflegende Angehörige, Queere Sichtbarkeit, Rettungsdienst, Senioren, Soziale Arbeit, Sport, Stadt, Stadtplanung, Teilhabe, Telemedizin, Transparenz, Türkei, Umwelt, Umweltschutz, Vernetzung, Verwaltung, Wirkungsmessung, Wohlfahrt, Wohnen, Wohnungslosenhilfe, Wissensmanagement
25;https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/reimagine-spaces/989;Reimagine Spaces;https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/reimagine-spaces/989;Civic Coding;Unbekannt;Wir finden durch Geodatenanalyse gelungene Beispiele für barrierefreie und nachhaltige Orte. Dann trainieren wir eine KI, diese Lösungen mit dem aktuellen Zustand des zu gestaltenden städtischen Raums zu vergleichen und die besten Optionen aufzuzeigen.;CC-BY-NC-ND 4.0;https://www.civic-coding.de;;Unbekannt;Unbekannt
26;https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/citizencontract/988;CitizenContract;https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/citizencontract/988;Civic Coding;Unbekannt;CitizenContract wird eine Plattform für die Generierung und Verwaltung von digitalen Verträgen in natürlicher Sprache. Diese benutzerfreundliche App dient als Schnittstelle für Nutzer, um Verträge zu definieren, zu bearbeiten und über ein digitales Vertragssystem zu verifizieren;CC-BY-NC-ND 4.0;https://www.civic-coding.de;;Unbekannt;Unbekannt
27;https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/laizee-language-made-easy-einfach-leichte-sprache-fur-jeden-text-website-oder-dokumente/986;"laizee - language made easy: Einfach ""Leichte Sprache"" für jeden Text, Website oder Dokumente";https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/laizee-language-made-easy-einfach-leichte-sprache-fur-jeden-text-website-oder-dokumente/986;Civic Coding;Unbekannt;Mehr als 10 Millionen Menschen profitieren von Texten in Leichter Sprache. Das hat verschiedene Gründe und Ursachen. laizee bietet den Menschen eine LLM-gestützte App, Browser-Plugin und Unterstützung bei der Übersetzung und Formatierung normaler Sprache in Leichte Sprache.;CC-BY-NC-ND 4.0;https://www.civic-coding.de;;Unbekannt;Unbekannt
28;https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/neow-the-new-now/985;NEOW - The New Now;https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/neow-the-new-now/985;Civic Coding;Unbekannt;NEOW ist der neue, nachhaltige und sozial gerechte Weg für Express Logistik. Dem Versendenden wird durch eine KI der günstigste und klimafreundlichste Weg für die Logistikbedürfnisse vorgeschlagen und danach über eine Plattform direkt für faire Raten an Durchführende vermittelt.;CC-BY-NC-ND 4.0;https://www.civic-coding.de;;;
