Index;Quelle;Projektname;Einsatzbereich;Webseite-Link;Organisation;Status;Kurzzusammenfassung;Lizenz;Lizenz-Organisation;Projekt-Abkürzung;Art
10;https://citylab-berlin.org/de/projects/hilf-mir-berlin/;Hilf-Mir.Berlin;Berlin, Gesundheit, Menschenrechte, Migration, Soziale Arbeit, Stadt, Umwelt, Wohlfahrt;https://citylab-berlin.org/de/projects/hilf-mir-berlin/;CityLAB Berlin;In Planung;Hilf-Mir.Berlin fasst das Angebot von über 200 Beratungsstellen erstmals übersichtlich zusammen. ;CC BY-NC-SA;https://citylab-berlin.org;;Analyse von Sensordaten und ML, Digitale Plattform, Interaktive App, KI Anwendung, Monitoring, Reporting, Skalierung der Wirkungsmessung
11;https://citylab-berlin.org/de/projects/talking-treebot/;Talking Treebot;Umweltschutz, Stadtplanung, Bildung, Klimawandel;https://citylab-berlin.org/de/projects/talking-treebot/;CityLAB Berlin;In Planung;Der Talking Treebot gibt den Berliner Stadtbäumen mit Hilfe von Künstlicher Intelligenz eine Stimme.;CC BY-NC-SA;https://citylab-berlin.org;Treebot;Künstliche Intelligenz, Umweltsensor, Interaktive App, Digitale Plattform
12;https://citylab-berlin.org/de/projects/buergeramt-der-zukunft-tagebuchstudie/;Bürgeramt der Zukunft;Afrika, Antidiskriminierung, Antirassismus, Arbeit mit Kindern, Armut, Barrierefreiheit, Beratung, Chancengleichheit, Demokratie, Demenz, Datenschutz, Energie, Ethik, Evaluation, Frauen, Fundraising, Geflüchtete, Genderneutrale Sprache, Gleichberechtigung, Gleichstellung, Gesundheit, Humanitäre Hilfe, Indien, Inklusion, Integration, International, Jugendarbeit, Jugendbeteiligung, Jugendhilfe, Kamerun, Katastrophenschutz, Kältehilfe, Kinderschutz, Kinder- und Jugendhilfe, KI, Kongo, Kroatien, Landwirtschaft, Meeresschutz, Mentale Gesundheit, Mentoring, Menschen mit Behinderung, Menschenrechte, Migration, Migrationsberatung, Nachhaltigkeit, Offene Daten, Partizipation, Patenschaft, Pflege, Pflegende Angehörige, Queere Sichtbarkeit, Rettungsdienst, Senioren, Soziale Arbeit, Sport, Stadt, Stadtplanung, Teilhabe, Telemedizin, Transparenz, Türkei, Umwelt, Umweltschutz, Vernetzung, Verwaltung, Wirkungsmessung, Wohlfahrt, Wohnen, Wohnungslosenhilfe, Wissensmanagement;https://citylab-berlin.org/de/projects/buergeramt-der-zukunft-tagebuchstudie/;CityLAB Berlin;In Planung;Das Ziel des Projekts Bürgeramt der Zukunft ist es, ein tieferes Verständnis für die Arbeit und die Abläufe in der Verwaltung zu erhalten und diese hinsichtlich ihrer Nutzer:innenorientierung zu verbessern.;CC BY-NC-SA;https://citylab-berlin.org;;Analyse von Sensordaten und ML, Automatisierte Datenübermittlung, Bericht, Crowd-Sourced Daten, Dashboard, Datenanalyse, Datenerhebung, Datenanwendung für Öffentlichkeit, Datenstandards, Datensatz und Visualisierung, Digitale Plattform, Dokumentations- und Netzwerktool, Entscheidungsassistent, Festival und Studie, Generative KI, Interaktive App, Interaktive Karte, Interaktiver Fragebogen, Interne Datenanwendung, KI Anwendung, Karte, Knowledge Graph, Large Language Model (LLM), Matching, Monitoring, Offene Daten, Output Monitoring, Plattform für Wahlentscheidungen, Prozessautomatisierung, Reporting, Skalierung der Wirkungsmessung, Sprach-Editor, Umfrage, Übersetzungsassistent, Vernetzungsassistent, Verzeichnis / Karte, Visualisierung mit Karten, Zugänglichkeit Offene Daten des Statistischen Bundesamts
13;https://citylab-berlin.org/de/projects/citylab-roadshow/;CityLAB Roadshow;Verwaltung, Digitalisierung, Innovationsprojekte, Service Design, Nutzer:innenzentrierung;https://citylab-berlin.org/de/projects/citylab-roadshow/;CityLAB Berlin;In Planung;Das CityLAB Berlin kommt zum Hausbesuch.;CC BY-NC-SA;https://citylab-berlin.org;;Verwaltungsinnovation, Service Design, Nutzer:innenzentrierung, Methodenvermittlung, Wissensvermittlung, Teach the Trainer
14;https://citylab-berlin.org/de/projects/berliner-energiecheckpoint/;Berliner EnergieCheckpoint;Energie, Umwelt, Nachhaltigkeit, Stadtplanung, Verwaltung;https://citylab-berlin.org/de/projects/berliner-energiecheckpoint/;CityLAB Berlin;In Planung;Der EnergieCheckpoint zeigt Daten zum Energieverbrauch öffentlicher Gebäude.;CC BY-NC-SA;https://citylab-berlin.org;;Interaktive Karte, Visualisierung mit Karten, Datenanalyse, Offene Daten
15;https://citylab-berlin.org/de/projects/smart_city/;Gemeinsam Digital: Berlin;Smart City, Stadtentwicklung, Digitalisierung, Partizipation, Nachhaltigkeit, Gemeinwohlorientierung, Resilienz, Kooperation;https://citylab-berlin.org/de/projects/smart_city/;CityLAB Berlin;In Planung;Wir unterstützen die Maßnahmen der Smart City Strategie “Gemeinsam Digital: Berlin”.;CC BY-NC-SA;https://citylab-berlin.org;GD:B;Smart City Strategie, Partizipationsprozess, Umsetzungsbegleitung, Community Building, Workshop, Methodenbereitstellung, Service Design, UX/UI Design, Prototyping, Wissensspeicher, Jahreskonferenz, Evaluation, Wirkungsmessung
16;https://citylab-berlin.org/de/projects/ki-zum-anfassen-unsere-interaktiven-exponate/;KI zum Anfassen;Bildung, Forschung, Stadtplanung, KI, Technologie;https://citylab-berlin.org/de/projects/ki-zum-anfassen-unsere-interaktiven-exponate/;CityLAB Berlin;In Planung;Hier stellen wir euch vier unserer aktuellen KI-Experimente vor, die in unserem Prototyping-Team entstanden sind.;CC BY-NC-SA;https://citylab-berlin.org;;KI-Anwendung, Interaktive App, Interaktive Karte, Visualisierung
17;https://citylab-berlin.org/de/projects/labcamp/;LabCamp;Öffentliche Verwaltung, Zivilgesellschaft, Wissenschaft, Digitalisierung, Partizipation, Innovation;https://citylab-berlin.org/de/projects/labcamp/;CityLAB Berlin;In Planung;Das LabCamp ist ein Vernetzungstreffen öffentlicher Innovationslabore.;CC BY-NC-SA;https://citylab-berlin.org;;Vernetzungstreffen, Community of Practice, Innovationslabore
18;https://citylab-berlin.org/de/projects/summerschool/;Summer School;Afrika, Antidiskriminierung, Antirassismus, Arbeit mit Kindern, Armut, Barrierefreiheit, Beratung, Chancengleichheit, Demokratie, Demenz, Datenschutz, Energie, Ethik, Evaluation, Frauen, Fundraising, Geflüchtete, Genderneutrale Sprache, Gleichberechtigung, Gleichstellung, Gesundheit, Humanitäre Hilfe, Indien, Inklusion, Integration, International, Jugendarbeit, Jugendbeteiligung, Jugendhilfe, Kamerun, Katastrophenschutz, Kältehilfe, Kinderschutz, Kinder- und Jugendhilfe, KI, Kongo, Kroatien, Landwirtschaft, Meeresschutz, Mentale Gesundheit, Mentoring, Menschen mit Behinderung, Menschenrechte, Migration, Migrationsberatung, Nachhaltigkeit, Offene Daten, Partizipation, Patenschaft, Pflege, Pflegende Angehörige, Queere Sichtbarkeit, Rettungsdienst, Senioren, Soziale Arbeit, Sport, Stadt, Stadtplanung, Teilhabe, Telemedizin, Transparenz, Türkei, Umwelt, Umweltschutz, Vernetzung, Verwaltung, Wirkungsmessung, Wohlfahrt, Wohnen, Wohnungslosenhilfe, Wissensmanagement;https://citylab-berlin.org/de/projects/summerschool/;CityLAB Berlin;In Planung;Summer School zu jährlich wechselnden Themen.;CC BY-NC-SA;https://citylab-berlin.org;;Analyse von Sensordaten und ML, Automatisierte Datenübermittlung, Bericht, Crowd-Sourced Daten, Dashboard, Datenanalyse, Datenerhebung, Datenanwendung für Öffentlichkeit, Datenstandards, Datensatz und Visualisierung, Digitale Plattform, Dokumentations- und Netzwerktool, Entscheidungsassistent, Festival und Studie, Generative KI, Interaktive App, Interaktive Karte, Interaktiver Fragebogen, Interne Datenanwendung, KI Anwendung, Karte, Knowledge Graph, Large Language Model (LLM), Matching, Monitoring, Offene Daten, Output Monitoring, Plattform für Wahlentscheidungen, Prozessautomatisierung, Reporting, Skalierung der Wirkungsmessung, Sprach-Editor, Umfrage, Übersetzungsassistent, Vernetzungsassistent, Verzeichnis / Karte, Visualisierung mit Karten
19;https://citylab-berlin.org/de/projects/berliner-weihnachtsmarkt-finder/;Berliner Weihnachtsmarkt-Finder;Stadt, Stadtplanung, Tourismus, Veranstaltung;https://citylab-berlin.org/de/projects/berliner-weihnachtsmarkt-finder/;CityLAB Berlin;In Planung;Glühwein, Glögg, Glückseligkeit – Berliner Weihnachtsmärkte auf einen Blick!;CC BY-NC-SA;https://citylab-berlin.org;;Interaktive Karte, Datenanalyse, Datenerhebung, Visualisierung mit Karten
20;https://citylab-berlin.org/de/projects/digitalwerkstatt/;Digitalwerkstatt Verwaltung;Verwaltung, Bürgerbeteiligung, Online-Services;https://citylab-berlin.org/de/projects/digitalwerkstatt/;CityLAB Berlin;In Planung;In der Digitalwerkstatt werden gemeinsam mit Bürger:innen Verwaltungsformulare verbessert.;CC BY-NC-SA;https://citylab-berlin.org;;Bürgerbeteiligung, Usability-Test, Formularoptimierung
21;https://citylab-berlin.org/de/projects/werkstatt-im-citylab/;Werkstatt im CityLAB;Stadtplanung, Bildung, Empowerment, Partizipation, Inklusion;https://citylab-berlin.org/de/projects/werkstatt-im-citylab/;CityLAB Berlin;In Planung;Die Werkstatt ist Raum für Experiment und Methoden der Elektrotechnik und Informatik.;CC BY-NC-SA;https://citylab-berlin.org;;Digitale Plattform, Datenanwendung für Öffentlichkeit, Interaktive App, Workshop
22;https://citylab-berlin.org/de/projects/hacking-box-goes-citylab/;Hacking Box goes CityLAB Berlin;Jugendbildung, Schule, Workshops, Seminare, Hackathons, Digitale Bildung, Community-Arbeit, Stadtgesellschaft;https://citylab-berlin.org/de/projects/hacking-box-goes-citylab/;CityLAB Berlin;In Planung;Hardwareboxen für Schulprojekte, Workshops, Seminare, Hackathons & Co.;CC BY-NC-SA;https://citylab-berlin.org;;Hardwareboxen, Workshops, Seminare, Hackathons, Digitale Hardware, Schulprojekte
23;https://citylab-berlin.org/de/projects/digitalvereint/;Digital Vereint – mit digitalen Tools das Berliner Ehrenamt stärken;Ehrenamt, Zivilgesellschaft, Digitalisierung, Ehrenamtliche Arbeit, Soziale Arbeit;https://citylab-berlin.org/de/projects/digitalvereint/;CityLAB Berlin;In Betrieb;Digital Vereint ist eine Plattform zur Unterstützung von digitalem zivilgesellschaftlichem Engagement.;CC BY-NC-SA;https://citylab-berlin.org;;Digitale Plattform, Vernetzungsassistent, Interaktive App
24;https://citylab-berlin.org/de/projects/qtrees/;Quantified Trees (Qtrees): Intelligente Bewässerungsvorhersage für Stadtbäume;Klimawandel, Stadtbäume, Bewässerung, Pflege, Umweltschutz, Nachhaltigkeit;https://citylab-berlin.org/de/projects/qtrees/;CityLAB Berlin;In Betrieb;Im Forschungsprojekt QTrees werden von Trockenheit gefährdete Stadtbäume mittels KI identifiziert.;CC BY-NC-SA;https://citylab-berlin.org;QTrees;KI Anwendung, Datenanalyse, Vorhersagesystem, Plattform für Stadtbäume, Web-Anwendung
25;https://citylab-berlin.org/de/projects/afs-dashboard/;Verwaltungsdashboard;Verwaltung, Statistik, Bürgerdienste;https://citylab-berlin.org/de/projects/afs-dashboard/;CityLAB Berlin;In Betrieb;Im Rahmen von Design Sprints unterstützten wir bei der Konzeption eines Verwaltungsdashboards.;CC BY-NC-SA;https://citylab-berlin.org;AFS;Dashboard, Datenanalyse, Verwaltungssteuerung
26;https://citylab-berlin.org/de/projects/stadtpuls/;Stadtpuls – Deine Sensoren erklären Berlin;Zivilgesellschaft, Citizen Science, Datenjournalismus, Bildung, Umwelt;https://citylab-berlin.org/de/projects/stadtpuls/;CityLAB Berlin;In Betrieb;Stadtpuls ist eine offene IoT-Datenplattform für Sensordaten.;CC BY-NC-SA;https://citylab-berlin.org;Stadtpuls;Datenanalyse, Datenerhebung, Datenanwendung für Öffentlichkeit, IoT-Datenplattform, Sensordaten
27;https://citylab-berlin.org/de/projects/pixelwelt/;Pixelwelt;Veranstaltungen, Community, Ausstellung, Meetup, Führungen;https://citylab-berlin.org/de/projects/pixelwelt/;CityLAB Berlin;In Betrieb;Die Pixelwelt ist ein digitales 2D-Modell des CityLAB für virtuelle Veranstaltungen.;CC BY-NC-SA;https://citylab-berlin.org;Pixelwelt;Interaktive App, Virtuelle Veranstaltungen, 2D-Modell, Digitale Plattform
