Quelle;Projektname;Art;Einsatzbereich;Webseite-Link;Organisation;Status;Kurzzusammenfassung;Projekt-Abkürzung;Lizenz;Lizenz-Organisation
https://correlaid.org/projekte/projektdatenbank/2024-11-LAF;Auswertung einer Umfrage zu KI im Ehrenamt;{'Datenanalyse': 'Datenanalyse', 'Datenvisualisierung': 'Datenreporting', 'Reporting': 'Datenreporting'};{'Zivilgesellschaft': 'Demokratie & Soziale Rechte', 'KI': 'Gesundheit', 'Soziale Arbeit': 'Soziale Dienste'};https://digital-vereint.de/aktuelles/ki-anwendungen-im-ehrenamt-hype-oder-echter-nutzen/, https://github.com/CorrelAid/dv_ai_survey, https://civic-data.de/ki-ehrenamt/;Civic Data Lab, lagfa bayern, CorrelAid e.V.;Abgeschlossen;Wie nutzen bayerische Vereine KI im Ehrenamt? Wir werten eine Umfrage von digital verein(t) aus und visualisieren die Ergebnisse.;;CC-BY 4.0;https://correlaid.org/
https://correlaid.org/projekte/projektdatenbank/2025-01-SGC;Data Story mit Konstanzer Klima- und Wetterdaten;{'Web-App': 'Webanwendungen', 'Open-Source': 'Open-Source-Software', 'Dashboard': 'Datenreporting', 'Datenvisualisierung': 'Datenreporting'};{'Klimaschutz': 'Klima & Umwelt', 'Stadt': 'Stadtentwicklung', 'Stadtplanung': 'Stadtentwicklung', 'Umweltschutz': 'Klima & Umwelt', 'Open Data': '', 'Nachhaltigkeit': 'Klima & Umwelt'};https://stadtdaten.konstanz.digital/stadtklima/ , https://github.com/sgc-kn/dashboards;Smart Green City Konstanz, CorrelAid e.V.;Abgeschlossen;Offene Klima- und Wetterdaten aus Konstanz werden zur Data Story: Bürger*innen sehen, wie sich das Stadtklima verändert und wo Anpassungsmaßnahmen wirken.;;CC-BY 4.0;https://correlaid.org/
https://correlaid.org/projekte/projektdatenbank/2025-05-SIL;Improving and upgrading the Silbernetz dashboard;{'Web-App': 'Webanwendungen', 'Dashboard': 'Datenreporting', 'Open-Source': 'Open-Source-Software', 'Datenvisualisierung': 'Datenreporting'};{'Senioren': 'Soziale Dienste', 'Soziale Arbeit': 'Soziale Dienste', 'Wohlfahrt': 'Soziale Dienste', 'Integration': 'Inklusion & Teilhabe', 'Gesundheit': 'Gesundheit'};;Silbernetz e.V., CorrelAid e.V.;Abgeschlossen;Silbernetz e.V. nutzt ein Dashboard, das die Fundraising-Arbeit revolutioniert hat. Wir modernisieren die Codebasis und optimieren den Bereitstellungsprozess.;;CC-BY 4.0;https://correlaid.org/
https://correlaid.org/projekte/projektdatenbank/2025-05-CAS;Automatisierung von Berichten aus Evaluationsdaten;{'Prozessautomatisierung': 'Automatisierung', 'Reporting': 'Datenreporting', 'Datenvisualisierung': 'Datenreporting', 'Automatisierung': 'Automatisierung', 'Datenanalyse': 'Datenanalyse', 'Dashboard': 'Datenreporting', 'Interaktives Dashboard': 'Datenreporting'};{'Bildung': 'Bildung', 'Kinder- und Jugendhilfe': 'Jugendhilfe', 'Soziale Arbeit': 'Soziale Dienste'};;Coach@School, CorrelAid e.V.;Abgeschlossen;coach@school sammelt wertvolle Umfragedaten, aber die Auswertung kostet viel Zeit. Wir automatisieren die Berichte und machen sie visuell überzeugender.;;CC-BY 4.0;https://correlaid.org/
https://correlaid.org/projekte/projektdatenbank/2025-10-ECF;Datenbankverwaltungssystem für die Europäische Gemeinschaftsstiftungsinitiative (ECFI);{'Open-Source': 'Open-Source-Software', 'Datenbank': 'Datenmanagement', 'Datenvisualisierung': 'Datenreporting', 'Plattform': 'Digitale Plattformen'};{'Open Data': '', 'Datenanalyse': '', 'Wirkungsmessung': 'Organisation & Professionalisierung', 'Transparenz': 'Inklusion & Teilhabe', 'International': 'Internationale Projekte'};;European Community Foundation Initiative, CorrelAid e.V.;Laufend;Die ECFI braucht einen Überblick über Europas Gemeinschaftsstiftungen. Wir bauen eine DSGVO-konforme Open-Source-Datenbank für systematische Erfassung und Visualisierung.;ECFI;CC-BY 4.0;https://correlaid.org/
https://correlaid.org/projekte/projektdatenbank/2025-05-PBE; Fortschritts-Monitor;{'Monitoring': 'Wirkungsmessung', 'Dashboard': 'Datenreporting', 'Datenvisualisierung': 'Datenreporting', 'Reporting': 'Datenreporting'};{'Jugendarbeit': 'Jugendhilfe', 'Arbeit': 'Arbeit & Soziales', 'Soziale Arbeit': 'Soziale Dienste', 'Bildung': 'Bildung'};;Phase BE, CorrelAid e.V.;Abgeschlossen;Phase BE begleitet Jugendliche in die Berufswelt. Wir entwickeln ein Ampelsystem, das Fortschritte zentral bündelt und Unterstützungsbedarf sofort sichtbar macht.;;CC-BY 4.0;https://correlaid.org/
https://correlaid.org/projekte/projektdatenbank/2026-02-DTC;Bedarfsorientierte Wirkungsmessung für mehr sozial-emotionale Kompetenzen an Schulen;{'Wirkungsmessung': 'Wirkungsmessung', 'Reporting': 'Datenreporting', 'Monitoring': 'Wirkungsmessung', 'Datenanalyse': 'Datenanalyse'};{'Bildung': 'Bildung', 'Gesundheit': 'Gesundheit', 'Soziale Arbeit': 'Soziale Dienste', 'Kinder- und Jugendhilfe': 'Jugendhilfe'};;Dare2Care, CorrelAid e.V.;Laufend;Wirkungsmessung für sozial-emotionale Schulprogramme: Wir entwickeln mit Dare2Care Fragebögen und Tools, die zeigen, wie Resilienztraining an Schulen wirkt.;;CC-BY 4.0;https://correlaid.org/
https://correlaid.org/projekte/projektdatenbank/2026-01-KMB;Von Daten zu Wirkung – Datenbasierte Argumente für Bildungsgerechtigkeit;{'Datenvisualisierung': 'Datenreporting', 'Datenstandards': 'Datenmanagement', 'Wirkungsmessung': 'Wirkungsmessung'};{'Bildung': 'Bildung', 'Chancengleichheit': 'Anti Dismkriminierung', 'Teilhabe': 'Inklusion & Teilhabe'};;Stiftung ein Quadratkilometer Bildung, CorrelAid e.V.;Laufend;km2 Bildung sammelt jährlich Daten aus lokalen Bildungsnetzwerken, doch Auswertungen scheitern an fehlenden Standards. Wir schaffen Strukturen für datenbasierte Argumente.;km2 Bildung;CC-BY 4.0;https://correlaid.org/
https://correlaid.org/projekte/projektdatenbank/2026-03-CHW;(Teil)-Automatisierung von Datenprozessen im Kontext Wirkungsmessung;{'Prozessautomatisierung': 'Automatisierung', 'Datenmanagement': 'Datenmanagement', 'Reporting': 'Datenreporting', 'Automatisierung': 'Automatisierung'};{'Wirkungsmessung': 'Organisation & Professionalisierung', 'Bildung': 'Bildung', 'Soziale Arbeit': 'Soziale Dienste'};;Chancenwerk e.V., CorrelAid e.V.;Laufend;Wirkungsmessung bei Chancenwerk braucht weniger Handarbeit. Wir automatisieren Datenexport, Bereinigung und Auswertung mit maßgeschneiderten Tools.;;CC-BY 4.0;https://correlaid.org/
https://correlaid.org/projekte/projektdatenbank/2026-04-KSJ;Prozessoptimierung und Datenprodukte für besseres Wirkungsmanagement;{'Prozessoptimierung': 'Automatisierung', 'Dashboard': 'Datenreporting', 'Datenmanagement': 'Datenmanagement', 'Datenvisualisierung': 'Datenreporting', 'Wirkungsmessung': 'Wirkungsmessung', 'Reporting': 'Datenreporting'};{'Soziale Arbeit': 'Soziale Dienste', 'Sprache': 'Internationale Projekte', 'Integration': 'Inklusion & Teilhabe'};;Kindersprachbrücke Jena e.V., CorrelAid e.V.;Laufend;Die Kindersprachbrücke Jena will Wirkung in der Jugendhilfe besser messen. Wir vereinheitlichen Datenquellen und bauen ein Dashboard für schnelle Auswertungen.;;CC-BY 4.0;https://correlaid.org/
https://correlaid.org/projekte/projektdatenbank/2026-03-KMS;“Es war einmal… Wirkung” - Data Storytelling zum Engagement für bessere KI Bildung;{'Datenvisualisierung': 'Datenreporting', 'Datenmanagement': 'Datenmanagement', 'Dashboard': 'Datenreporting', 'Reporting': 'Datenreporting', 'Datenanalyse': 'Datenanalyse'};{'Bildung': 'Bildung', 'Wirkungsmessung': 'Organisation & Professionalisierung', 'KI': 'Gesundheit', 'Partizipation': 'Inklusion & Teilhabe'};;KI macht Schule, CorrelAid e.V.;Laufend;Über 100 Ehrenamtliche bringen KI-Bildung an Schulen. Wir machen ihre Wirkung mit Data Storytelling sichtbar – für Förderpartner und die Öffentlichkeit.;;CC-BY 4.0;https://correlaid.org/
https://correlaid.org/projekte/projektdatenbank/2026-03-AEF;Wirkungsmessung & Datenintegration für mehr Bildungsgerechtigkeit;{'Datenvisualisierung': 'Datenreporting', 'Dashboard': 'Datenreporting', 'Wissensmanagement': 'Wissensorganisation', 'Datenanalyse': 'Datenanalyse', 'Reporting': 'Datenreporting', 'Wirkungsmessung': 'Wirkungsmessung', 'Datenmanagement': 'Datenmanagement'};{'Kinder- und Jugendhilfe': 'Jugendhilfe', 'Soziale Arbeit': 'Soziale Dienste', 'Chancengleichheit': 'Anti Dismkriminierung', 'Wohlfahrt': 'Soziale Dienste'};;Aelius Förderwerk e.V., CorrelAid e.V.;Laufend;Wirkungsmessung für Bildungsgerechtigkeit: Wir integrieren Datenquellen des Aelius Förderwerks und bauen ein Dashboard, das Steuerung und Kommunikation verbessert.;;CC-BY 4.0;https://correlaid.org/
https://correlaid.org/projekte/projektdatenbank/2019-01-MAP;Lebensmittelverschwendung reduzieren und Planung verbessern: Zeitreihenanalyse für ein Restaurant für bedürftige Menschen;{'Zeitreihenanalyse': 'Datenanalyse', 'Bericht': 'Datenreporting', 'Workshops': 'Fortbildung', 'Datenanalyse': 'Datenanalyse', 'Statistik': 'Datenanalyse', 'Reporting': 'Datenreporting'};{'Ernährungssicherung': 'Internationale Projekte', 'Armut': 'Arbeit & Soziales', 'Soziale Arbeit': 'Soziale Dienste', 'Wohlfahrt': 'Soziale Dienste', 'Umweltschutz': 'Klima & Umwelt', 'Nachhaltigkeit': 'Klima & Umwelt'};https://osf.io/3zsn6/;Mannheimer Platte, CorrelAid e.V.;Abgeschlossen;Die Mannheimer Platte serviert bezahlbare Mahlzeiten für Bedürftige. Wir analysieren 17 Jahre Verkaufsdaten, um Nachfragemuster zu erkennen und Lebensmittelverschwendung zu reduzieren.;;CC-BY 4.0;https://correlaid.org/
https://correlaid.org/projekte/projektdatenbank/2025-06-UFZ;Monitoring der Verfügbarkeit und Kapazität des Beratungsangebots U25;{'Monitoring': 'Wirkungsmessung'};{'Beratung': 'Soziale Dienste', 'Gesundheit': 'Gesundheit'};;U25, CorrelAid e.V.;Laufend;U25 berät suizidgefährdete junge Menschen, doch die Kapazität schwankt. Wir werten Ampeldaten aus und machen Engpässe sichtbar.;U25;CC-BY 4.0;https://correlaid.org/
https://correlaid.org/projekte/projektdatenbank/2020-10-OKP;Python Paket für Open Data der Stadt Konstanz;{'Open-Source': 'Open-Source-Software', 'Datenportal': 'Öffentliche Daten', 'Datenanwendung für Öffentlichkeit': 'Datenanwendung für Öffentlichkeit'};{'Open Data': '', 'Stadt': 'Stadtentwicklung', 'Verwaltung': 'Organisation & Professionalisierung', 'Datenanalyse': ''};https://github.com/MisterXY89/konstanz-open-data-api/, https://pypi.org/project/opencity/;Offene Daten Konstanz, CorrelAid e.V.;Abgeschlossen;Die Stadt Konstanz veröffentlicht Open Data, wir machen sie durch die Entwicklung eines Python Pakets einfach nutzbar für Data Scientists.;;CC-BY 4.0;https://correlaid.org/
https://correlaid.org/projekte/projektdatenbank/2026-05-MIC;Von Umfragedaten zu Grafiken: App zur Optimierung von Datenvisualisierungsworkflows;{'Web-App': 'Webanwendungen', 'Datenvisualisierung': 'Datenreporting', 'Prozessautomatisierung': 'Automatisierung', 'Dashboard': 'Datenreporting', 'Automatisierung': 'Automatisierung'};{'Datenanalyse': '', 'Umfrage': 'Organisation & Professionalisierung', 'Partizipation': 'Inklusion & Teilhabe'};;More in Common e.V., CorrelAid e.V.;Laufend;Import/Export, manuelle Datenaufbereitung in Excel und zeitaufwändige Fehlerprüfung: So sah der Datenvisualisierungsprozess bei More in Common bis jetzt aus. Wir entwickeln eine Shiny-App, um diese Arbeitsabläufe zu optimieren und teilweise zu automatisieren.;;CC-BY 4.0;https://correlaid.org/
https://correlaid.org/projekte/projektdatenbank/2026-06-HER;Analyse der Wirkung von außerschulischem Erfahrungslernen auf Lehrkräfte;{'Datenanalyse': 'Datenanalyse', 'Bericht': 'Datenreporting', 'Datenvisualisierung': 'Datenreporting', 'Reporting': 'Datenreporting', 'Wirkungsmessung': 'Wirkungsmessung', 'Statistik': 'Datenanalyse'};"{""['survey']"": ''}";;HERAUSFORDERUNG einfach machen, CorrelAid e.V.;Laufend;„HERAUSFORDERUNG einfach machen“ fehlen Zeit und Kompetenzen, um aus quantitativen Wirkungsdaten fundierte Erkenntnisse zu ziehen. Wir analysieren die Daten und dokumentieren die Ergebnisse in einem Report.;;CC-BY 4.0;https://correlaid.org/
https://correlaid.org/projekte/projektdatenbank/2026-06-LLH;Datenbasierte Steuerung eines Kursangebots für Menschen mit Krebs ermöglichen;{'Datenvisualisierung': 'Datenreporting', 'Dashboard': 'Datenreporting', 'Datenanalyse': 'Datenanalyse', 'Reporting': 'Datenreporting', 'Datenmanagement': 'Datenmanagement'};{'Gesundheit': 'Gesundheit', 'Soziale Arbeit': 'Soziale Dienste', 'Wohlfahrt': 'Soziale Dienste'};;lebensmut Landshut e.V., CorrelAid e.V.;Laufend;lebensmut Landshut will qualitativ hochwertige und bedarfsorientierte Kurse für Menschen mit Krebs anbieten. Wir ermöglichen eine datenbasierte Steuerung des spendenfinanzierten Kursangebots.;;CC-BY 4.0;https://correlaid.org/
https://correlaid.org/projekte/projektdatenbank/2015-08-PBN;Analyse einer Mitgliederbefragung des Pfadfinderbunds Nord;{'Explorative Analyse': 'Datenanalyse', 'Datenanalyse': 'Datenanalyse', 'Bericht': 'Datenreporting', 'Blog': 'Webanwendungen', 'Umfrage': 'Datenerhebung', 'Statistik': 'Datenanalyse', 'Reporting': 'Datenreporting'};{'Kinder- und Jugendhilfe': 'Jugendhilfe', 'Jugendarbeit': 'Jugendhilfe', 'Bildung': 'Bildung', 'Soziale Arbeit': 'Soziale Dienste', 'Partizipation': 'Inklusion & Teilhabe', 'Integration': 'Inklusion & Teilhabe'};;Pfadfinder*innenbund Nord, CorrelAid e.V.;Abgeschlossen;Der Pfadfinderbund Nord befragt regelmäßig seine 1000 Mitglieder. Wir werten die Umfragedaten aus und machen Erkenntnisse für die 15 Stämme nutzbar.;;CC-BY 4.0;https://correlaid.org/
https://correlaid.org/projekte/projektdatenbank/2026-03-KKN;Datenvisualisierungen für die Konstanzer Schüler*innen-Umfrage;{'Datenvisualisierung': 'Datenreporting', 'Reporting': 'Datenreporting', 'Datenauswertung': 'Datenanalyse', 'Datenanalyse': 'Datenanalyse'};{'Bildung': 'Bildung', 'Partizipation': 'Inklusion & Teilhabe', 'Stadt': 'Stadtentwicklung'};https://karla-magazin.de/politik/was-konstanzer-schuelerinnen-wirklich-ueber-ihre-schule-denken, https://karla-magazin.de/meinung/wie-wir-die-demokratie-auf-dem-schulklo-retten, https://karla-magazin.de/politik/wir-muessen-schulen-klueger-planen, https://www.instagram.com/p/DYkCE4DiETd/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==;karla Magazin, CorrelAid e.V.;Abgeschlossen;Für die Umfrage von karla unter Konstanzer Schüler*innen werten wir die Daten aus und übersetzen sie in Visualisierungen für die Artikel-Serie.;;CC-BY 4.0;https://correlaid.org/
https://correlaid.org/projekte/projektdatenbank/2018-11-TVK;Mitgliederbefragung des Turnvereins Käfertal;{'Umfrage': 'Datenerhebung', 'Bericht': 'Datenreporting', 'Datenvisualisierung': 'Datenreporting', 'Datenanalyse': 'Datenanalyse', 'Statistik': 'Datenanalyse'};{'Partizipation': 'Inklusion & Teilhabe', 'Soziale Arbeit': 'Soziale Dienste', 'Jugendarbeit': 'Jugendhilfe', 'Wirkungsmessung': 'Organisation & Professionalisierung', 'Kultur': 'Kultur'};;Turnverein 1880 Käfertal, CorrelAid e.V.;Abgeschlossen;Der TV Käfertal will wissen, was seine Mitglieder bewegt. Wir werten eine Befragung aus und zeigen, wo Kommunikation und Strukturen besser werden können.;;CC-BY 4.0;https://correlaid.org/
https://correlaid.org/projekte/projektdatenbank/2019-02-MIN;tf-idf zu Babel: Text Mining zur Optimierung von automatisierten Prozessen in multilingualen Kontexten;{'Prozessautomatisierung': 'Automatisierung', 'Datenanalyse': 'Datenanalyse', 'Datenvisualisierung': 'Datenreporting'};{'Integration': 'Inklusion & Teilhabe', 'Arbeit': 'Arbeit & Soziales', 'Migration': 'Flucht & Migration', 'Soziale Arbeit': 'Soziale Dienste'};;Minor Kontor, CorrelAid e.V.;Abgeschlossen;Minor EU erreicht Migranten über Facebook-Gruppen. Wir bauen ein Tool, das relevante Beiträge automatisch filtert und die manuelle Sortierung erspart.;;CC-BY 4.0;https://correlaid.org/
https://correlaid.org/projekte/projektdatenbank/2019-06-WEL;Automatisierte Reportgenerierung zur Verbesserung der Arbeit der Weltläden;{'Prozessautomatisierung': 'Automatisierung', 'Reporting': 'Datenreporting', 'Datenanalyse': 'Datenanalyse', 'Datenvisualisierung': 'Datenreporting'};{'Datenanalyse': '', 'Nachhaltigkeit': 'Klima & Umwelt', 'Wohlfahrt': 'Soziale Dienste'};;Weltladen Dachverband, CorrelAid e.V.;Abgeschlossen;Der Weltladen Dachverband befragt jährlich seine Mitglieder. Wir automatisieren die Erstellung von über 300 individualisierten Reports mit R und LaTeX.;;CC-BY 4.0;https://correlaid.org/
https://correlaid.org/projekte/projektdatenbank/2019-10-BEE;Mithilfe von Machine Learning Anomalien in Bienenstöcken erkennen;{'Maschinelles Lernen': 'Künstliche Intelligenz'};{'Umwelt': 'Klima & Umwelt', 'Landwirtschaft': 'Klima & Umwelt', 'Nachhaltigkeit': 'Klima & Umwelt', 'Klimaschutz': 'Klima & Umwelt'};https://www.youtube.com/watch?v=POqqK7Qj4cU, https://www.youtube.com/watch?v=eGZ98pMt4YI;Bee Observer BOB, CorrelAid e.V.;Abgeschlossen;Maschinelles Lernen auf Sensordaten aus Bienenstöcken erkennt Anomalien und alarmiert Imker*innen rechtzeitig bei Notfällen.;;CC-BY 4.0;https://correlaid.org/
https://correlaid.org/projekte/projektdatenbank/2019-11-WBD;Dashboard für das Tracking von Websitezugriffszahlen;{'Dashboard': 'Datenreporting', 'Reporting': 'Datenreporting', 'Web-App': 'Webanwendungen', 'Datenvisualisierung': 'Datenreporting'};{'Datenanalyse': '', 'Technologie': '', 'Wirkungsmessung': 'Organisation & Professionalisierung'};;CorrelAid e.V.;Abgeschlossen;Wir bauen ein internes Dashboard, das Website-Zugriffszahlen zentral bündelt und die Analyse wichtiger Metriken auf einen Blick ermöglicht.;;CC-BY 4.0;https://correlaid.org/
https://correlaid.org/projekte/projektdatenbank/2019-11-ODA;Weiterbildungen im nachhaltigen Sektor fördern;{'Web-App': 'Webanwendungen', 'Dashboard': 'Datenreporting', 'Datenportal': 'Öffentliche Daten'};{'Umwelt': 'Klima & Umwelt', 'Klima': 'Klima & Umwelt', 'Bildung': 'Bildung'};https://www.umweltprofis.ch/assessment;OdA Umwelt, CorrelAid e.V.;Abgeschlossen;Wer sich im Nachhaltigkeitsbereich weiterbilden will, verliert schnell den Überblick. Wir bauen eine durchsuchbare Datenbank mit Bewertungsfunktion für Qualifikationsangebote.;;CC-BY 4.0;https://correlaid.org/
https://correlaid.org/projekte/projektdatenbank/2020-01-KOM;Komunat - die Wirkung von Wahlentscheidungshilfen bei Kommunalwahlen;{'Bericht': 'Datenreporting', 'Web-App': 'Webanwendungen', 'Datenanalyse': 'Datenanalyse'};{'Wahlen': 'Demokratie & Soziale Rechte', 'Demokratie': 'Demokratie & Soziale Rechte', 'Politische Bildung': 'Demokratie & Soziale Rechte', 'Partizipation': 'Inklusion & Teilhabe', 'Stadt': 'Stadtentwicklung'};https://youtu.be/JJoEJGc1eNc?t=2745;VOTO, CorrelAid e.V.;Abgeschlossen;Wir analysieren Nutzungsdaten des KOMUNAT, einer Wahlentscheidungshilfe für Kommunalwahlen, und zeigen, wie solche Tools Wahlverhalten beeinflussen können.;KOMUNAT;CC-BY 4.0;https://correlaid.org/
