Index;Quelle;Projektname;Webseite-Link;Organisation;Status;Kurzzusammenfassung;Lizenz;Lizenz-Organisation;Projekt-Abkürzung;Art;Einsatzbereich
30;https://codefor.de/projekte/hn-buga/;Buga2019-Visualisierung;https://codefor.de/projekte/hn-buga/;Code for Heilbronn, Code for Germany;In Planung;2019 findet die Bundesgartenschau in Heilbronn statt. Schon heute verändert sie das Stadtbild: Heilbronn bekommt ein neues Stadtquartier, den Neckarbogen. Die Stadt soll näher an den Fluss rücken, …;CC-BY 4.0;https://codefor.de;Buga2019-Visualisierung;Visualisierung, Interaktive App, Offene Daten;Stadtplanung, Partizipation, Bürgerbeteiligung
31;https://codefor.de/projekte/cctvwatch/;cctvwatch - big brother is watching you;https://codefor.de/projekte/cctvwatch/;OK Lab Berlin, Code for Germany;Unbekannt;Berlin ist voll von CCTV Cams. Das visualisieren wir mit unserer interaktiven Karte ‘cctvwatch’. Neben der Darstellung der Kameras wird es für den Nutzer auch möglich sein neue Kameras …;CC-BY 4.0;https://codefor.de;cctvwatch;Interaktive Karte, Visualisierung;Berlin, Transparenz, Offene Daten
32;https://codefor.de/projekte/hn-bad-wimpfen-app/;City-App für Bad Wimpfen;https://codefor.de/projekte/hn-bad-wimpfen-app/;Code for Heilbronn, Code for Germany;In Betrieb;Der Markt der CityApps ist sehr groß. Fast jede größere Stadt und vor allem Touristenorte bieten in den App Stores eigene Apps an, die den Besucher über das Geschehene vor Ort informieren sollen. …;CC-BY 4.0;https://codefor.de;;City-App, Open Data;Tourismus, Stadtinformation
33;https://codefor.de/projekte/le-cityconnect/;CityConnect;https://codefor.de/projekte/le-cityconnect/;OK Lab Leipzig, Code for Germany;In Betrieb;"CityConnect sieht aus wie ein Computerspiel im Retro Style, ist aber kein Spiel, sondern ein virtueller Raum, in dem sich Menschen zufällig als Avatare treffen.
Ein virtueller Raum ist dabei einer …";CC-BY 4.0;https://codefor.de;CityConnect;Virtueller Raum, Interaktive App, Retro-Style;Community, Kultur, Lokale Betreiber, Virtuelles Pizzaessen
34;https://codefor.de/projekte/hn-codeweek/;Code Week Heilbronn;https://codefor.de/projekte/hn-codeweek/;Code for Heilbronn, Code for Germany;Unbekannt;Basierend auf einer Idee der Young Advisors Gruppe der EU Kommission ging die “EU Code Week” vom 10. – 18. Oktober 2015 bereits in die dritte Runde. Letztes Jahr haben in ganz Europa über 150.000 …;CC-BY 4.0;https://codefor.de;HN-Codeweek;Code Week, Programmierung, offene Daten;Jugendbeteiligung, Bildung, Programmierung
35;https://codefor.de/projekte/cologne-cute-pets/;CutePetsCologne;https://codefor.de/projekte/cologne-cute-pets/;OK Lab Köln, Code for Germany;In Betrieb;Ein Twitterbot, der süße Tiere aus den Kölner Tierheimen Dellbrück und Zollstock postet. Implementiert auf Basis von CutePetsChemnitz im Rahmen des #openimpact Marathon von DataLook.;CC-BY 4.0;https://codefor.de;CutePetsCologne;Twitterbot, Interaktive App;Tiere, Tierschutz, Kölner Tierheime
36;https://codefor.de/projekte/dus-cycledorf/;CycleDorf;https://codefor.de/projekte/dus-cycledorf/;OK Lab Düsseldorf, Code for Germany;In Planung;CycleDorf ist eine App, die Deine Fahrradtouren aufnimmt. Dadurch gesammelte Daten können für die kommunale Verkahrsplanung verwendet werden, um Düsseldorf zu einer besseren Stadt für Fahrradfahrer zu …;CC-BY 4.0;https://codefor.de;CycleDorf;Interaktive App, Datenanwendung für Öffentlichkeit, Datensatz und Visualisierung;Verkehrsplanung, kommunale Planung, Fahrradverkehr
37;https://codefor.de/projekte/le-damals/;damals in Leipzig;https://codefor.de/projekte/le-damals/;OK Lab Leipzig, Code for Germany;In Betrieb;"Dieses Projekt ist als Beitrag für den Kulturhackathon Coding da Vinci Ost entstanden.
Die Bilder wurden bereitgestellt vom Stadtgeschichtlichen Museum Leipzig und dem Stadtarchiv Leipzig im Rahmen …";CC-BY 4.0;https://codefor.de;;Analyse von Sensordaten und ML, Automatisierte Datenübermittlung, Bericht, Crowd-Sourced Daten, Dashboard, Datenanalyse, Datenerhebung, Datenanwendung für Öffentlichkeit, Datenstandards, Datensatz und Visualisierung, Digitale Plattform, Dokumentations- und Netzwerktool, Entscheidungsassistent, Festival und Studie, Generative KI, Interaktive App, Interaktive Karte, Interaktiver Fragebogen, Interne Datenanwendung, KI Anwendung, Karte, Knowledge Graph, Large Language Model (LLM), Matching, Monitoring, Offene Daten, Output Monitoring, Plattform für Wahlentscheidungen, Prozessautomatisierung, Reporting, Skalierung der Wirkungsmessung, Sprach-Editor, Umfrage, Übersetzungsassistent, Vernetzungsassistent, Verzeichnis / Karte, Visualisierung mit Karten, Zugänglichkeit Offene Daten des Statistischen Bundesamts;Afrika, Antidiskriminierung, Antirassismus, Arbeit mit Kindern, Armut, Barrierefreiheit, Beratung, Chancengleichheit, Demokratie, Demenz, Datenschutz, Energie, Ethik, Evaluation, Frauen, Fundraising, Geflüchtete, Genderneutrale Sprache, Gleichberechtigung, Gleichstellung, Gesundheit, Humanitäre Hilfe, Indien, Inklusion, Integration, International, Jugendarbeit, Jugendbeteiligung, Jugendhilfe, Kamerun, Katastrophenschutz, Kältehilfe, Kinderschutz, Kinder- und Jugendhilfe, KI, Kongo, Kroatien, Landwirtschaft, Meeresschutz, Mentale Gesundheit, Mentoring, Menschen mit Behinderung, Menschenrechte, Migration, Migrationsberatung, Nachhaltigkeit, Offene Daten, Partizipation, Patenschaft, Pflege, Pflegende Angehörige, Queere Sichtbarkeit, Rettungsdienst, Senioren, Soziale Arbeit, Sport, Stadt, Stadtplanung, Teilhabe, Telemedizin, Transparenz, Türkei, Umwelt, Umweltschutz, Vernetzung, Verwaltung, Wirkungsmessung, Wohlfahrt, Wohnen, Wohnungslosenhilfe, Wissensmanagement
38;https://codefor.de/projekte/fis-broker/;Daten aus dem Geoportal Berlin;https://codefor.de/projekte/fis-broker/;OK Lab Berlin, Code for Germany;Unbekannt;Berlin veröffentlicht Datensätze über das Geoportal Berlin, den sog. FIS Broker. Die Daten sind über WMS und WFS Schnittstellen erreichbar und daher nicht ohne weiteres für eigene Webanwendungen …;CC-BY 4.0;https://codefor.de;FIS-Broker;Datenanalyse, Datenerhebung, Datenanwendung für Öffentlichkeit, Offene Daten;Berlin, Open Data, Geoportal
39;https://codefor.de/projekte/rberlindata/;daten.berlin.de für R;https://codefor.de/projekte/rberlindata/;OK Lab Berlin, Code for Germany;Unbekannt;Ein R Paket, um einfach auf die Daten von daten.berlin.de zuzugreifen. Führ nähere Infos, folgt den Links unten:;CC-BY 4.0;https://codefor.de;RBerlinData;Datenanwendung für Öffentlichkeit, Offene Daten;Berlin, Deutschland, Open Data
40;https://codefor.de/projekte/be-datenwaben/;Datenwaben;https://codefor.de/projekte/be-datenwaben/;OK Lab Berlin, Code for Germany;In Planung;Die moderne Art ein Datenportal darzustellen: Pro Datensatz wird eine Wabe dargestellt. Mit einem bunten Hintergrund und kurzem Text können sowohl statische als auch Live-Daten angezeigt werden. …;CC-BY 4.0;https://codefor.de;;Datenportal, Visualisierung, Interaktive Anwendung;Deutschland, Berlin, Open Data, Datenvisualisierung
41;https://codefor.de/projekte/dbpediaplacesberlin/;DBpedia Places Berlin;https://codefor.de/projekte/dbpediaplacesberlin/;OK Lab Berlin, Code for Germany;Unbekannt;Eine Webseite/WebApp, die Wikipediaseiten mit Berliner Koordinaten auf einer Karte markiert und beim Anklicken Titel, Bild, Zusammenfassung und Wikipedialink anzeigt. Die Koordinaten stammen aus …;CC-BY 4.0;https://codefor.de;;Interaktive Karte, Visualisierung mit Karten;Berlin, Deutschland, Open Data
42;https://codefor.de/projekte/aedmap/;Defibrillatoren in Köln;https://codefor.de/projekte/aedmap/;OK Lab Köln, Code for Germany;In Betrieb;Defibrillatoren können im Fall eines plötzlichen Herzstillstandes Leben retten. Deshalb werden im öffentlichen Raum immer mehr sogenannte Laiendefibrillatoren oder AEDs (Automatisierte Externe …;CC-BY 4.0;https://codefor.de;AEDMap;Datenanwendung für Öffentlichkeit, Interaktive Karte, Offene Daten;Gesundheit, Rettungsdienst, Teilhabe
43;https://codefor.de/projekte/muc-defis/;Defibrillatoren in OpenStreetMap eintragen (für FinderApp);https://codefor.de/projekte/muc-defis/;OK Lab München, Code for Germany;In Betrieb;"Die Standorte der Defis (AEDs) werden von diversen öffentlichen Stellen erfragt und in OpenStreetMap gemappt. Als zweiter Schritt soll die FinderApp damit gefüllt werden.
Auf Der Projektseite im …";CC-BY 4.0;https://codefor.de;;Datenanwendung für Öffentlichkeit, OpenStreetMap;Gesundheit, Rettungsdienst
44;https://codefor.de/projekte/hh-demogenerator/;Demogenerator;https://codefor.de/projekte/hh-demogenerator/;OK Lab Hamburg, Code for Germany;Unbekannt;Deine Montagsdemo wurde abgesagt? Kein Problem - es gibt Alternativen. Finde deine Lieblingsdemo mit dem Demogenerator!;CC-BY 4.0;https://codefor.de;;Demogenerator, Interaktive App, Visualisierung;Partizipation, Demokratie, Transparenz
45;https://codefor.de/projekte/cologne-denkmal4d/;Denkmal 4D Köln;https://codefor.de/projekte/cologne-denkmal4d/;OK Lab Köln, Code for Germany;In Planung;Mit dieser Web-Anwendung könnt Ihr Metadaten über die Denkmäler der Stadt Köln pflegen. Der besondere Fokus liegt auf der Verlinkung von existierenden 3D-Modellen und der Erfassung geplanter Modelle. …;CC-BY 4.0;https://codefor.de;Denkmal 4D Köln;Datenanwendung für Öffentlichkeit, Datenstandards, Datensatz und Visualisierung, Digitale Plattform, Interaktive App, Interaktive Karte, Interaktiver Fragebogen, Verzeichnis / Karte, Visualisierung mit Karten;Kultur, Denkmalschutz, Stadtplanung, Partizipation
46;https://codefor.de/projekte/cologne-denkmaeler/;Denkmal in Köln;https://codefor.de/projekte/cologne-denkmaeler/;OK Lab Köln, Code for Germany;In Betrieb;Du interessierst Dich für Baudenkmäler? Du wolltest auch schon immer mal wissen, ob es welche in Deiner Umgebung gibt? Diese Webapp zeigt sie Dir alle. Wähle aus, in welchem Zeitraum das Baujahr …;CC-BY 4.0;https://codefor.de;;Visualisierung mit Karten, Interaktive Karte, Offene Daten;Kultur, Denkmalschutz, Stadtplanung
47;https://codefor.de/projekte/denkmal-magdeburg/;Denkmal Magdeburg;https://codefor.de/projekte/denkmal-magdeburg/;OK Lab Magdeburg, Code for Germany;Eingestellt;Denkmal Magdeburg zeigt dir Informationen zu Denkmälern in deiner Umgebung an. Das Projekt ist gerade nur ein Minimum Viaable Prodct (MVP) und es sind herzlichst Mistreiter*innen gesucht es zu …;CC-BY 4.0;https://codefor.de;;Datenanwendung für Öffentlichkeit, Visualisierung mit Karten;Kultur, Denkmalschutz, Magdeburg
48;https://codefor.de/projekte/hh-kitakarte/;Die passende Kita in Hamburg finden;https://codefor.de/projekte/hh-kitakarte/;OK Lab Hamburg, Code for Germany;Unbekannt;Visualisierung aller Hamburger Kitas auf einer Karte mit der Möglichkeit nach einer Bestimmten zu suchen.;CC-BY 4.0;https://codefor.de;;Visualisierung;Kinder- und Jugendhilfe, Stadtplanung
49;https://codefor.de/projekte/hh-zuwendungen/;Die Zuwendungen der Hamburger Behörden.;https://codefor.de/projekte/hh-zuwendungen/;OK Lab Hamburg, Code for Germany;Eingestellt;Die Zuwendungen der Hamburger Behörden als filterbare Tabelle. Weitere Features kommen noch dazu.;CC-BY 4.0;https://codefor.de;;Datenanalyse, Datenerhebung, Datenanwendung für Öffentlichkeit, Offene Daten, Visualisierung mit Karten;Transparenz, Verwaltung, Wirkungsmessung
50;https://codefor.de/projekte/hn-crimemap/;Diebstähle Region Heilbronn;https://codefor.de/projekte/hn-crimemap/;Code for Heilbronn, Code for Germany;In Betrieb;Visualisierung der Einbrüche in der Region Heilbronn, Daten aus den Polizeimeldungen seit November 2013. Entwickelt am Open Data Day 2014 in Zusammenarbeit mit der Heilbronner Stimme.;CC-BY 4.0;https://codefor.de;;Visualisierung;Kriminalitätskartierung, Offene Daten
